cmake_file	test_name
cmake/Tests/DirectX6Tests.cmake	DirectX6_GraphicsCapability
cmake/Tests/DirectX6Tests.cmake	DirectX6_IndexedPrimitives
cmake/Tests/DirectX6Tests.cmake	DirectX6_Lighting
cmake/Tests/DirectX6Tests.cmake	DirectX6_LogicalTransform
cmake/Tests/DirectX6Tests.cmake	DirectX6_RemainingDefaults
cmake/Tests/DirectX6Tests.cmake	DirectX6_Smoke
cmake/Tests/DirectX6Tests.cmake	DirectX6_SpriteBatch
cmake/Tests/DirectX6Tests.cmake	DirectX6_SpriteFont
cmake/Tests/DirectX6Tests.cmake	DirectX6_Stencil
cmake/Tests/DirectX6Tests.cmake	DirectX6_Texture3D
cmake/Tests/DirectX6Tests.cmake	DirectX6_TextureRenderTarget
cmake/Tests/DirectX6Tests.cmake	DirectX6_VertexIndexBuffer
cmake/Tests/DirectX6Tests.cmake	DirectX6_WireframeAniso
cmake/Tests/DirectX6Tests.cmake	DirectX6_ZTest
cmake/Tests/DirectX7Tests.cmake	DirectX7_AddressMode
cmake/Tests/DirectX7Tests.cmake	DirectX7_Blend
cmake/Tests/DirectX7Tests.cmake	DirectX7_Clipping
cmake/Tests/DirectX7Tests.cmake	DirectX7_ColoredPrimitives
cmake/Tests/DirectX7Tests.cmake	DirectX7_Device3DSmoke
cmake/Tests/DirectX7Tests.cmake	DirectX7_ExecuteBufferDiscipline
cmake/Tests/DirectX7Tests.cmake	DirectX7_GraphicsCapability
cmake/Tests/DirectX7Tests.cmake	DirectX7_IndexedPrimitives
cmake/Tests/DirectX7Tests.cmake	DirectX7_Lighting
cmake/Tests/DirectX7Tests.cmake	DirectX7_LogicalTransform
cmake/Tests/DirectX7Tests.cmake	DirectX7_RemainingDefaults
cmake/Tests/DirectX7Tests.cmake	DirectX7_Smoke
cmake/Tests/DirectX7Tests.cmake	DirectX7_SpriteBatch
cmake/Tests/DirectX7Tests.cmake	DirectX7_SpriteFont
cmake/Tests/DirectX7Tests.cmake	DirectX7_Stencil
cmake/Tests/DirectX7Tests.cmake	DirectX7_Texture3D
cmake/Tests/DirectX7Tests.cmake	DirectX7_TextureRenderTarget
cmake/Tests/DirectX7Tests.cmake	DirectX7_VertexIndexBuffer
cmake/Tests/DirectX7Tests.cmake	DirectX7_WireframeAniso
cmake/Tests/DirectX7Tests.cmake	DirectX7_ZTest
cmake/Tests/DirectX8Tests.cmake	DirectX8_AddressMode
